expense_id,incurred_on,department,category,amount,description
2740,2024-01-13,Marketing,office,825.41,conference travel
2741,2024-03-30,Operations,recruiting,3899.06,client dinner
2742,2024-10-20,Engineering,travel,3872.33,job board
2743,2024-11-03,Product,travel,3358.21,conference travel
2744,2024-04-28,Operations,software,2414.41,team offsite
2745,2024-07-19,Marketing,recruiting,81.38,training course
2746,2024-06-06,Finance,events,3068.67,job board
2747,2024-04-17,Operations,office,1065.91,job board
2748,2023-08-02,Support,office,3506.18,laptop
2749,2024-12-24,Sales,training,2333.36,laptop
2750,2024-07-21,Finance,office,3754.79,laptop
2751,2023-10-20,People,office,587.51,client dinner
2752,2024-07-13,Product,recruiting,2951.04,cloud overage
2753,2023-12-20,Product,recruiting,713.59,team offsite
2754,2024-08-08,Support,software,2685.02,training course
2755,2024-04-08,Marketing,software,1431.23,team offsite
2756,2024-11-22,People,recruiting,1877.28,cloud overage
2757,2024-02-12,Product,events,2125.83,team offsite
2758,2023-12-17,Marketing,events,1972.5,client dinner
2759,2024-02-24,Support,cloud,2290.72,laptop
2760,2023-11-28,Marketing,software,2479.88,training course
2761,2024-02-05,People,cloud,611.9,conference travel
2762,2024-03-01,People,office,563.81,cloud overage
2763,2023-09-25,Engineering,recruiting,650.64,training course
2764,2023-12-11,Sales,cloud,2102.13,client dinner
2765,2023-08-30,Sales,software,2318.29,team offsite
2766,2024-09-06,Support,travel,3803.11,cloud overage
2767,2024-01-06,Marketing,cloud,1542.97,training course
2768,2024-11-21,Engineering,events,694.65,cloud overage
2769,2023-08-01,Product,office,3152.46,laptop
2770,2023-07-26,Sales,office,67.1,cloud overage
2771,2024-05-07,Marketing,office,1228.45,client dinner
2772,2024-08-16,People,events,574.13,team offsite
2773,2023-09-16,Marketing,office,616.11,cloud overage
2774,2023-09-20,People,training,3415.7,job board
2775,2024-07-12,Sales,travel,3111.11,team offsite
2776,2024-04-07,Marketing,events,3757.32,team offsite
2777,2024-04-18,Finance,software,1090.03,job board
2778,2023-12-16,Engineering,office,417.57,job board
2779,2023-08-07,Product,events,2824.5,cloud overage
2780,2024-08-05,People,cloud,998.43,cloud overage
2781,2024-07-16,Marketing,travel,428.32,training course
2782,2024-02-04,Product,events,2004.77,job board
2783,2024-02-08,People,software,1879.29,cloud overage
2784,2024-09-09,Support,travel,319.54,laptop
2785,2024-05-06,Support,events,2984.31,laptop
2786,2024-12-19,People,recruiting,3649.79,conference travel
2787,2023-11-23,People,training,3392.26,laptop
2788,2024-09-22,Operations,training,3451.75,team offsite
2789,2024-08-18,Sales,office,1305.31,cloud overage
2790,2024-08-27,Sales,recruiting,3460.07,client dinner
2791,2023-11-03,Engineering,cloud,995.5,job board
2792,2024-06-19,Sales,office,1558.92,conference travel
2793,2023-09-07,Sales,software,421.81,cloud overage
2794,2024-11-05,Sales,training,2458.99,job board
2795,2024-05-14,Product,travel,1345.82,cloud overage
2796,2024-01-17,Product,cloud,3834.93,conference travel
2797,2023-12-11,People,cloud,1580.15,team offsite
2798,2023-09-24,People,cloud,3661.73,team offsite
2799,2024-04-11,Engineering,recruiting,984.25,client dinner
2800,2024-04-27,Support,training,1654.54,cloud overage
2801,2023-07-17,Sales,travel,3390.64,job board
2802,2024-06-28,Support,recruiting,2028.86,team offsite
2803,2024-01-09,Engineering,cloud,3666.53,cloud overage
2804,2023-10-06,People,travel,2587.54,laptop
2805,2024-07-30,People,events,1785.22,training course
2806,2024-03-28,Product,travel,3608.63,training course
2807,2023-09-02,People,office,1128.35,team offsite
2808,2024-11-04,Operations,recruiting,1453.72,training course
2809,2024-10-10,Sales,office,3624.71,job board
2810,2024-07-29,Sales,office,3013.24,team offsite
2811,2024-05-30,Engineering,cloud,2059.39,training course
2812,2024-09-07,Support,training,3187.45,training course
2813,2023-11-01,Operations,recruiting,3426.76,training course
2814,2024-06-15,Sales,travel,1322.62,team offsite
2815,2024-11-12,People,travel,689.33,client dinner
2816,2024-03-21,Product,software,3641.31,cloud overage
2817,2024-07-06,Finance,software,1396.79,conference travel
2818,2023-09-01,Support,office,3853.69,conference travel
2819,2024-05-25,Operations,training,1440.07,team offsite
2820,2024-12-24,Marketing,cloud,3976.32,laptop
2821,2023-07-24,Operations,recruiting,635.83,conference travel
2822,2023-11-29,Support,office,1409.01,training course
2823,2023-10-19,Engineering,cloud,627.83,team offsite
2824,2024-06-11,Engineering,travel,2512.8,conference travel
2825,2023-12-11,Marketing,software,633.04,job board
2826,2024-11-07,Marketing,cloud,2016.96,team offsite
2827,2023-10-18,Marketing,office,679.18,cloud overage
2828,2024-04-26,Operations,office,485.68,client dinner
2829,2024-02-26,Support,events,1872.5,training course
2830,2024-07-14,Marketing,events,3504.03,laptop
2831,2023-12-02,Engineering,training,2129.36,training course
2832,2024-02-11,Marketing,training,3225.96,team offsite
2833,2024-05-06,Engineering,office,814.26,laptop
2834,2024-12-08,Engineering,recruiting,1795.0,laptop
2835,2023-10-31,Engineering,travel,193.86,client dinner
2836,2024-02-22,Marketing,software,2142.07,cloud overage
2837,2024-02-15,Sales,cloud,3179.5,client dinner
2838,2024-11-01,Finance,office,1285.13,conference travel
2839,2024-03-07,Marketing,events,3798.93,conference travel
2840,2023-11-25,Product,office,2784.74,cloud overage
2841,2024-02-21,People,events,2496.58,training course
2842,2024-11-30,Marketing,training,2178.51,job board
2843,2023-07-20,People,software,1750.2,laptop
2844,2024-08-15,Support,training,2801.09,team offsite
2845,2024-12-26,People,software,639.98,conference travel
2846,2024-04-24,Marketing,travel,48.23,job board
2847,2024-11-18,Marketing,training,1254.34,cloud overage
2848,2023-08-24,Finance,events,2436.99,team offsite
2849,2024-06-07,Marketing,training,342.29,training course
2850,2024-11-05,Marketing,recruiting,3177.14,team offsite
2851,2024-06-04,Support,cloud,364.02,job board
2852,2024-07-21,Finance,office,1941.24,team offsite
2853,2024-08-01,Engineering,events,3211.6,team offsite
2854,2023-12-29,Engineering,office,3732.26,laptop
2855,2024-08-25,People,office,1186.27,team offsite
2856,2024-11-10,Operations,travel,1346.78,laptop
2857,2024-06-11,Engineering,recruiting,2787.23,cloud overage
2858,2024-04-08,People,events,1320.49,cloud overage
2859,2024-02-18,Operations,software,2190.47,laptop
2860,2024-02-01,Sales,cloud,2548.36,training course
2861,2024-10-11,Finance,training,3472.08,conference travel
2862,2024-01-22,Operations,office,2826.76,job board
2863,2024-04-25,Marketing,travel,1684.97,laptop
2864,2024-11-23,Marketing,events,2524.35,client dinner
2865,2024-07-08,Support,training,3712.55,laptop
2866,2024-06-28,Sales,training,2967.29,conference travel
2867,2024-10-16,Finance,office,3654.71,cloud overage
2868,2024-04-04,Operations,recruiting,1281.2,job board
2869,2023-11-21,Support,training,3975.44,training course
2870,2023-11-24,People,software,3722.3,training course
2871,2024-08-29,Support,cloud,3391.08,training course
2872,2023-12-16,Engineering,software,3887.76,training course
2873,2024-11-09,Engineering,recruiting,1838.67,conference travel
2874,2023-09-16,Sales,cloud,2573.31,client dinner
2875,2023-09-02,Sales,recruiting,2057.94,conference travel
2876,2023-10-07,Finance,training,1537.17,laptop
2877,2024-02-24,Product,travel,555.23,laptop
2878,2023-11-29,Finance,travel,1686.27,laptop
2879,2024-05-30,Support,events,2952.85,job board
2880,2023-10-21,Product,software,3700.98,training course
2881,2024-07-01,Product,travel,290.32,training course
2882,2024-06-27,Engineering,office,312.51,job board
2883,2024-09-14,Operations,travel,1791.53,client dinner
2884,2023-08-17,Marketing,office,2664.13,job board
2885,2024-01-09,Operations,training,3510.48,job board
2886,2023-12-17,Finance,recruiting,2179.94,job board
2887,2024-07-12,Product,office,2772.14,client dinner
2888,2023-10-01,Sales,cloud,3240.85,team offsite
2889,2023-09-22,Engineering,software,1345.93,client dinner
2890,2023-12-21,Sales,travel,453.32,team offsite
2891,2024-08-14,Finance,travel,2479.88,cloud overage
2892,2024-11-18,Finance,cloud,3599.94,client dinner
2893,2024-08-08,Operations,software,1117.45,client dinner
2894,2024-04-04,Engineering,cloud,2700.89,training course
2895,2024-01-06,Operations,travel,913.55,team offsite
2896,2024-07-10,Sales,training,3269.51,job board
2897,2024-06-07,Product,recruiting,3732.91,cloud overage
2898,2024-08-04,Support,travel,2666.21,client dinner
2899,2024-06-12,Finance,recruiting,3569.74,training course
2900,2024-02-15,Sales,travel,2048.0,laptop
2901,2023-12-18,Operations,cloud,3999.94,team offsite
2902,2024-08-15,People,training,1361.41,cloud overage
2903,2024-03-21,Engineering,training,3352.61,job board
2904,2023-12-04,Product,recruiting,1287.58,cloud overage
2905,2024-05-07,Sales,recruiting,956.57,cloud overage
2906,2024-08-15,People,events,1380.01,training course
2907,2023-09-29,People,recruiting,3645.6,job board
2908,2024-04-26,Finance,training,2120.05,client dinner
2909,2023-12-15,Sales,training,163.75,team offsite
2910,2024-02-13,Marketing,office,361.84,conference travel
2911,2023-11-04,Operations,recruiting,572.47,laptop
2912,2024-02-10,Marketing,office,3180.44,training course
2913,2023-12-01,Operations,office,1982.15,client dinner
2914,2024-01-09,Engineering,office,1944.33,team offsite
2915,2024-10-15,People,travel,905.41,laptop
2916,2023-09-16,Marketing,software,347.62,laptop
2917,2024-01-21,Product,cloud,3681.37,job board
2918,2024-02-08,Marketing,training,3306.06,conference travel
2919,2024-01-20,Marketing,software,2308.05,client dinner
2920,2024-03-12,People,training,433.06,conference travel
2921,2024-01-05,Operations,software,2303.08,client dinner
2922,2023-11-24,People,office,2871.99,team offsite
2923,2024-02-11,Marketing,software,3213.24,cloud overage
2924,2024-04-01,People,cloud,2425.53,conference travel
2925,2024-10-01,Support,travel,2774.15,job board
2926,2024-03-19,Sales,training,1474.19,training course
2927,2024-04-21,Marketing,office,2908.88,laptop
2928,2023-09-26,Marketing,training,912.5,team offsite
2929,2024-06-30,Product,events,110.33,team offsite
2930,2024-07-23,Product,travel,542.48,job board
2931,2023-08-11,Finance,recruiting,1574.3,cloud overage
2932,2023-08-04,Finance,software,2364.14,client dinner
2933,2023-11-21,Marketing,office,1120.32,client dinner
2934,2024-10-01,People,office,2893.64,client dinner
2935,2023-08-16,People,recruiting,755.43,client dinner
2936,2024-01-10,People,cloud,704.85,job board
2937,2024-01-18,Operations,office,1327.24,conference travel
2938,2024-11-20,Product,training,2194.19,conference travel
2939,2024-06-02,Marketing,office,749.83,team offsite
2940,2024-12-07,Operations,software,2898.19,client dinner
2941,2024-08-28,People,training,2988.02,training course
2942,2024-08-10,Marketing,recruiting,2804.0,team offsite
2943,2023-08-13,Sales,software,1781.58,training course
2944,2023-11-27,Marketing,office,3502.98,cloud overage
2945,2024-08-20,Product,travel,1462.18,training course
2946,2024-01-14,Support,office,809.46,client dinner
2947,2023-10-12,Product,travel,3122.76,training course
2948,2023-09-25,Engineering,software,3329.6,job board
2949,2023-11-06,Sales,recruiting,2794.16,conference travel
2950,2024-09-25,People,cloud,625.68,client dinner
2951,2024-07-09,Finance,training,3711.98,job board
2952,2024-01-02,Support,events,3328.3,training course
2953,2024-08-25,People,travel,2325.34,training course
2954,2024-10-30,Operations,cloud,676.56,training course
2955,2024-04-28,Operations,events,1569.15,team offsite
2956,2024-10-04,Marketing,office,3856.32,job board
2957,2024-05-25,Sales,software,3672.45,client dinner
2958,2024-07-07,Operations,training,2061.82,cloud overage
2959,2023-10-11,Sales,training,1419.45,team offsite
2960,2023-09-02,People,cloud,2063.12,conference travel
2961,2024-10-10,Support,office,1603.61,client dinner
2962,2023-07-29,Sales,office,2696.71,client dinner
2963,2023-07-21,Engineering,software,2277.34,conference travel
2964,2024-03-31,Finance,training,3353.32,training course
2965,2023-07-28,Finance,recruiting,560.82,laptop
2966,2023-09-17,Finance,software,1216.39,client dinner
2967,2024-08-20,Sales,events,2542.5,job board
2968,2024-07-18,Support,travel,1264.74,job board
2969,2023-11-22,Marketing,cloud,313.25,conference travel
2970,2023-09-07,Product,cloud,3424.09,cloud overage
2971,2023-11-11,Sales,training,504.57,team offsite
2972,2023-09-28,Operations,office,2396.09,laptop
2973,2024-03-10,People,training,3097.66,client dinner
2974,2024-11-18,People,events,292.38,cloud overage
2975,2023-11-13,People,office,1703.69,laptop
2976,2024-07-15,Engineering,cloud,1574.65,laptop
2977,2024-05-12,People,events,2133.15,conference travel
2978,2024-08-07,Operations,software,1667.96,team offsite
2979,2024-09-16,Finance,recruiting,1354.6,laptop
2980,2023-11-28,Engineering,office,635.22,job board
2981,2024-07-24,People,office,1760.86,cloud overage
2982,2024-03-03,Finance,cloud,446.72,team offsite
2983,2024-02-23,Product,office,861.3,client dinner
2984,2024-05-08,Support,office,3388.0,conference travel
2985,2023-09-12,Support,events,3175.72,client dinner
2986,2024-06-22,Product,training,446.74,training course
2987,2024-08-13,Support,cloud,1745.67,job board
2988,2024-01-17,Marketing,recruiting,3846.32,team offsite
2989,2023-11-08,Operations,travel,1063.3,conference travel
2990,2024-12-06,Finance,events,1414.39,client dinner
2991,2024-11-06,Finance,office,2464.79,conference travel
2992,2024-05-20,People,recruiting,3931.83,job board
2993,2024-07-14,Operations,recruiting,594.74,cloud overage
2994,2023-10-02,Finance,events,2213.65,cloud overage
2995,2024-05-11,People,cloud,95.33,laptop
2996,2024-06-06,Marketing,training,472.51,job board
2997,2024-12-20,Product,software,2419.65,job board
2998,2024-09-09,Engineering,training,516.45,training course
2999,2024-06-10,Operations,recruiting,2952.2,cloud overage
3000,2023-09-04,Sales,software,3492.92,training course
